"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","scenario"
"Africa","MDG","Madagascar","Melaky","2.21","2.29","2.37","Pessimistic"
"Africa","MDG","Madagascar","Menabe","2.19","2.28","2.37","Pessimistic"
"Africa","MDG","Madagascar","Sava","2.11","2.22","2.34","Pessimistic"
"Africa","MDG","Madagascar","Sofia","2.69","2.8","2.92","Pessimistic"
"Africa","MDG","Madagascar","Vakinankaratra","1.66","1.74","1.84","Pessimistic"
"Africa","MDG","Madagascar","Vatovavy Fitovinany","2.22","2.29","2.37","Pessimistic"
"Africa","MLI","Mali","Bamako","1.83","1.95","2.09","Pessimistic"
"Africa","MLI","Mali","Gao","3.52","3.7","3.89","Pessimistic"
"Africa","MLI","Mali","Kayes","4.24","4.45","4.68","Pessimistic"
"Africa","MLI","Mali","Kidal","2.45","2.6","2.76","Pessimistic"
"Africa","MLI","Mali","Koulikoro","3.48","3.65","3.84","Pessimistic"
"Africa","MLI","Mali","Mopti","4.21","4.42","4.65","Pessimistic"
"Africa","MLI","Mali","Segou","3.51","3.68","3.88","Pessimistic"
"Africa","MLI","Mali","Sikasso","7.51","7.9","8.33","Pessimistic"
"Africa","MLI","Mali","Tombouctou","2.52","2.65","2.8","Pessimistic"
"Africa","MOZ","Mozambique","Cabo Delgado","40+","40+","40+","Pessimistic"
"Africa","MOZ","Mozambique","Gaza","3.1","3.18","3.27","Pessimistic"
"Africa","MOZ","Mozambique","Inhambane","7.76","8.02","8.29","Pessimistic"
"Africa","MOZ","Mozambique","Lake Malawi","7.75","8","8.27","Pessimistic"
"Africa","MOZ","Mozambique","Manica","11.43","11.96","12.54","Pessimistic"
"Africa","MOZ","Mozambique","Maputo","2.42","2.5","2.58","Pessimistic"
"Africa","MOZ","Mozambique","Nampula","24.18","26.42","29.11","Pessimistic"
"Africa","MOZ","Mozambique","Niassa","22.95","24.96","27.35","Pessimistic"
"Africa","MOZ","Mozambique","Sofala","8.18","8.46","8.76","Pessimistic"
"Africa","MOZ","Mozambique","Tete","5.65","5.85","6.06","Pessimistic"
"Africa","MOZ","Mozambique","Zambezia","40+","40+","40+","Pessimistic"
"Africa","MRT","Mauritania","Adrar","1.78","2.25","3.05","Pessimistic"
"Africa","MRT","Mauritania","Assaba","2.21","2.35","2.5","Pessimistic"
"Africa","MRT","Mauritania","Brakna","2.07","2.28","2.53","Pessimistic"
"Africa","MRT","Mauritania","Dakhlet-Nouadhibou","1.78","2.25","3.05","Pessimistic"
"Africa","MRT","Mauritania","Gorgol","2.12","2.32","2.57","Pessimistic"
"Africa","MRT","Mauritania","Guidimakha","2.1","2.31","2.58","Pessimistic"
"Africa","MRT","Mauritania","Hodh Ech Chargi","2.07","2.27","2.53","Pessimistic"
"Africa","MRT","Mauritania","Hodh El Gharbi","1.97","2.27","2.66","Pessimistic"
"Africa","MRT","Mauritania","Inchiri","1.78","2.25","3.05","Pessimistic"
"Africa","MRT","Mauritania","Nouakchott","2.18","2.33","2.51","Pessimistic"
"Africa","MRT","Mauritania","Tagant","2.08","2.28","2.54","Pessimistic"
"Africa","MRT","Mauritania","Tiris-Zemmour","1.78","2.25","3.05","Pessimistic"
"Africa","MRT","Mauritania","Trarza","1.79","2.26","3.06","Pessimistic"
"Africa","MWI","Malawi","Central Region","4.41","4.54","4.68","Pessimistic"
"Africa","MWI","Malawi","Lake Malawi","5.43","5.61","5.81","Pessimistic"
"Africa","MWI","Malawi","Northern Region","2.99","3.09","3.19","Pessimistic"
"Africa","MWI","Malawi","Southern Region","4.66","4.8","4.94","Pessimistic"
"Africa","NAM","Namibia","!Karas","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Erongo","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Hardap","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Kavango","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Khomas","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Kunene","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Ohangwena","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Omaheke","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Omusati","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Oshana","1.25","1.42","1.64","Pessimistic"
"Africa","NAM","Namibia","Oshikoto","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Otjozondjupa","1.2","1.41","1.71","Pessimistic"
"Africa","NAM","Namibia","Zambezi","1.24","1.42","1.65","Pessimistic"
"Africa","NER","Niger","Agadez","1.79","1.88","1.97","Pessimistic"
"Africa","NER","Niger","Diffa","2.3","2.4","2.5","Pessimistic"
"Africa","NER","Niger","Dosso","9.76","10.37","11.07","Pessimistic"
"Africa","NER","Niger","Maradi","2.93","3.06","3.2","Pessimistic"
"Africa","NER","Niger","Niamey","2.33","2.43","2.54","Pessimistic"
"Africa","NER","Niger","Tahoua","3.42","3.58","3.76","Pessimistic"
"Africa","NER","Niger","Tillabery","4.75","4.96","5.19","Pessimistic"
"Africa","NER","Niger","Zinder","2.31","2.41","2.52","Pessimistic"
"Africa","NGA","Nigeria","Abia","11.06","11.55","12.08","Pessimistic"
"Africa","NGA","Nigeria","Abuja","4.34","4.49","4.65","Pessimistic"
"Africa","NGA","Nigeria","Adamawa","5.11","5.28","5.46","Pessimistic"
"Africa","NGA","Nigeria","Akwa Ibom","11.01","11.5","12.03","Pessimistic"
"Africa","NGA","Nigeria","Anambra","3.49","3.64","3.8","Pessimistic"
"Africa","NGA","Nigeria","Bauchi","3.1","3.22","3.35","Pessimistic"
"Africa","NGA","Nigeria","Bayelsa","4.34","4.5","4.66","Pessimistic"
"Africa","NGA","Nigeria","Benue","6.37","6.61","6.87","Pessimistic"
"Africa","NGA","Nigeria","Borno","2.93","3.04","3.16","Pessimistic"
"Africa","NGA","Nigeria","Cross River","9.37","9.73","10.11","Pessimistic"
"Africa","NGA","Nigeria","Delta","3.13","3.24","3.37","Pessimistic"
"Africa","NGA","Nigeria","Ebonyi","6.42","6.67","6.93","Pessimistic"
"Africa","NGA","Nigeria","Edo","4.29","4.44","4.6","Pessimistic"
"Africa","NGA","Nigeria","Ekiti","9.16","9.5","9.86","Pessimistic"
"Africa","NGA","Nigeria","Enugu","3.5","3.65","3.82","Pessimistic"
"Africa","NGA","Nigeria","Gombe","4.21","4.35","4.51","Pessimistic"
"Africa","NGA","Nigeria","Imo","11","11.48","12.01","Pessimistic"
"Africa","NGA","Nigeria","Jigawa","2.53","2.65","2.78","Pessimistic"
"Africa","NGA","Nigeria","Kaduna","3.66","3.81","3.96","Pessimistic"
"Africa","NGA","Nigeria","Kano","2.09","2.22","2.36","Pessimistic"
"Africa","NGA","Nigeria","Katsina","2.21","2.3","2.4","Pessimistic"
"Africa","NGA","Nigeria","Kebbi","6.46","6.7","6.97","Pessimistic"
"Africa","NGA","Nigeria","Kogi","4.42","4.58","4.75","Pessimistic"
"Africa","NGA","Nigeria","Kwara","13.87","14.62","15.45","Pessimistic"
"Africa","NGA","Nigeria","Lagos","5.34","5.51","5.69","Pessimistic"
"Africa","NGA","Nigeria","Nassarawa","4.41","4.57","4.73","Pessimistic"
"Africa","NGA","Nigeria","Niger","6.4","6.64","6.91","Pessimistic"
"Africa","NGA","Nigeria","Ogun","17.25","18.42","19.77","Pessimistic"
"Africa","NGA","Nigeria","Ondo","9.19","9.52","9.89","Pessimistic"
"Africa","NGA","Nigeria","Osun","10.9","11.39","11.91","Pessimistic"
"Africa","NGA","Nigeria","Oyo","21.07","22.69","24.58","Pessimistic"
"Africa","NGA","Nigeria","Plateau","3.75","3.86","3.98","Pessimistic"
"Africa","NGA","Nigeria","Rivers","4.18","4.33","4.48","Pessimistic"
"Africa","NGA","Nigeria","Sokoto","3.2","3.33","3.46","Pessimistic"
"Africa","NGA","Nigeria","Taraba","8.85","9.29","9.77","Pessimistic"
"Africa","NGA","Nigeria","Yobe","2.89","3","3.12","Pessimistic"
"Africa","NGA","Nigeria","Zamfara","3.17","3.29","3.42","Pessimistic"
"Africa","RWA","Rwanda","Eastern Province","2.75","2.89","3.04","Pessimistic"
"Africa","RWA","Rwanda","Kigali City","2.05","2.19","2.35","Pessimistic"
"Africa","RWA","Rwanda","Lake Kivu","2.74","2.87","3.02","Pessimistic"
"Africa","RWA","Rwanda","Northern Province","1.92","2.13","2.4","Pessimistic"
"Africa","RWA","Rwanda","Southern Province","2.1","2.22","2.36","Pessimistic"
"Africa","RWA","Rwanda","Western Province","2.09","2.21","2.34","Pessimistic"
"Africa","SDN","Sudan","Abyei PCA Area","3","3.32","3.73","Pessimistic"
"Africa","SDN","Sudan","Blue Nile","3.11","3.42","3.79","Pessimistic"
"Africa","SDN","Sudan","Central Darfur","3.01","3.33","3.74","Pessimistic"
"Africa","SDN","Sudan","East Darfur","3","3.33","3.73","Pessimistic"
"Africa","SDN","Sudan","El Gazira","2.61","3.17","4.04","Pessimistic"
"Africa","SDN","Sudan","Gedaref","2.74","3.18","3.79","Pessimistic"
"Africa","SDN","Sudan","Kassala","2.73","3.18","3.79","Pessimistic"
"Africa","SDN","Sudan","Khartoum","2.36","3.15","4.73","Pessimistic"
"Africa","SDN","Sudan","North Darfur","2.99","3.31","3.71","Pessimistic"
"Africa","SDN","Sudan","North Kordofan","2.81","3.21","3.75","Pessimistic"
"Africa","SDN","Sudan","Northern","2.37","3.16","4.76","Pessimistic"
"Africa","SDN","Sudan","Red Sea","2.79","3.19","3.73","Pessimistic"
"Africa","SDN","Sudan","River Nile","2.74","3.18","3.79","Pessimistic"
"Africa","SDN","Sudan","Sennar","2.74","3.18","3.79","Pessimistic"
"Africa","SDN","Sudan","South Darfur","3.83","4.27","4.82","Pessimistic"
"Africa","SDN","Sudan","South Kordofan","3.11","3.42","3.79","Pessimistic"
"Africa","SDN","Sudan","West Darfur","2.88","3.3","3.86","Pessimistic"
"Africa","SDN","Sudan","West Kordofan","3.13","3.44","3.81","Pessimistic"
"Africa","SDN","Sudan","White Nile","2.8","3.2","3.74","Pessimistic"
"Africa","SEN","Senegal","Dakar","1.47","1.78","2.26","Pessimistic"
"Africa","SEN","Senegal","Diourbel","1.69","1.82","1.98","Pessimistic"
"Africa","SEN","Senegal","Fatick","1.63","1.79","1.99","Pessimistic"
"Africa","SEN","Senegal","Kaffrine","1.74","1.83","1.94","Pessimistic"
"Africa","SEN","Senegal","Kaolack","1.66","1.8","1.95","Pessimistic"
"Africa","SEN","Senegal","Kedougou","1.67","1.8","1.95","Pessimistic"
"Africa","SEN","Senegal","Kolda","1.74","1.83","1.94","Pessimistic"
"Africa","SEN","Senegal","Louga","1.63","1.79","1.98","Pessimistic"
"Africa","SEN","Senegal","Matam","1.76","1.84","1.93","Pessimistic"
"Africa","SEN","Senegal","Saint-Louis","1.61","1.79","2.01","Pessimistic"
"Africa","SEN","Senegal","Sedhiou","1.54","1.79","2.13","Pessimistic"
"Africa","SEN","Senegal","Tambacounda","1.79","1.86","1.95","Pessimistic"
"Africa","SEN","Senegal","Thies","1.54","1.79","2.13","Pessimistic"
"Africa","SEN","Senegal","Ziguinchor","1.73","1.83","1.93","Pessimistic"
"Africa","SLE","Sierra Leone","Eastern","7.09","7.38","7.7","Pessimistic"
"Africa","SLE","Sierra Leone","Northern","7.55","7.79","8.05","Pessimistic"
"Africa","SLE","Sierra Leone","Southern","7.04","7.33","7.64","Pessimistic"
"Africa","SLE","Sierra Leone","Western Area","2.61","2.7","2.79","Pessimistic"
"Africa","SOM","Somalia","Awdal","2.72","2.91","3.12","Pessimistic"
"Africa","SOM","Somalia","Bakool","2.77","2.92","3.09","Pessimistic"
"Africa","SOM","Somalia","Banadir","1.95","2.14","2.37","Pessimistic"
"Africa","SOM","Somalia","Bari","2.72","2.91","3.13","Pessimistic"
"Africa","SOM","Somalia","Bay","2.78","2.93","3.1","Pessimistic"
"Africa","SOM","Somalia","Galgaduud","2.06","2.18","2.31","Pessimistic"
"Africa","SOM","Somalia","Gedo","2.77","2.92","3.09","Pessimistic"
"Africa","SOM","Somalia","Hiraan","2.04","2.18","2.33","Pessimistic"
"Africa","SOM","Somalia","Juba Dhexe","3.61","3.83","4.08","Pessimistic"
"Africa","SOM","Somalia","Juba Hoose","2.72","2.91","3.13","Pessimistic"
"Africa","SOM","Somalia","Mudug","2.07","2.19","2.32","Pessimistic"
"Africa","SOM","Somalia","Nugaal","2.06","2.18","2.31","Pessimistic"
"Africa","SOM","Somalia","Sanaag","2.06","2.18","2.31","Pessimistic"
"Africa","SOM","Somalia","Shabelle Dhexe","2.06","2.18","2.31","Pessimistic"
"Africa","SOM","Somalia","Shabelle Hoose","2.07","2.19","2.32","Pessimistic"
"Africa","SOM","Somalia","Sool","2.08","2.19","2.31","Pessimistic"
"Africa","SOM","Somalia","Togdheer","2.07","2.19","2.32","Pessimistic"
"Africa","SOM","Somalia","Woqooyi Galbeed","2.06","2.18","2.31","Pessimistic"
"Africa","SSD","South Sudan","Central Equatoria","5.12","5.31","5.51","Pessimistic"
"Africa","SSD","South Sudan","Eastern Equatoria","9.21","9.75","10.36","Pessimistic"
"Africa","SSD","South Sudan","El Buheyrat","3.35","3.49","3.65","Pessimistic"
"Africa","SSD","South Sudan","Jonglei","3.54","3.71","3.89","Pessimistic"
"Africa","SSD","South Sudan","Northern Bahr El Ghazal","2.22","2.31","2.41","Pessimistic"
"Africa","SSD","South Sudan","Unity","3.21","3.36","3.51","Pessimistic"
"Africa","SSD","South Sudan","Upper Nile","3.29","3.44","3.61","Pessimistic"
"Africa","SSD","South Sudan","Warab","3.26","3.41","3.57","Pessimistic"
"Africa","SSD","South Sudan","Western Bahr El Ghazal","4.46","4.64","4.84","Pessimistic"
"Africa","SSD","South Sudan","Western Equatoria","10.98","11.53","12.14","Pessimistic"
"Africa","STP","Sao Tome And Principe","Principe","1.47","1.79","2.29","Pessimistic"
"Africa","STP","Sao Tome And Principe","Sao Tome","1.75","1.85","1.96","Pessimistic"
"Africa","SWZ","Swaziland","Hhohho","1.87","2.37","3.23","Pessimistic"
"Africa","SWZ","Swaziland","Lubombo","1.87","2.37","3.23","Pessimistic"
"Africa","SWZ","Swaziland","Manzini","1.87","2.37","3.23","Pessimistic"
"Africa","SWZ","Swaziland","Shiselweni","1.87","2.37","3.23","Pessimistic"
"Africa","TCD","Chad","Barh el Ghazel","1.95","2.07","2.2","Pessimistic"
"Africa","TCD","Chad","Batha","2.6","2.77","2.95","Pessimistic"
"Africa","TCD","Chad","Borkou","1.62","1.97","2.53","Pessimistic"
"Africa","TCD","Chad","Chari-Baguirmi","3.2","3.36","3.54","Pessimistic"
"Africa","TCD","Chad","Ennedi Est","1.79","1.98","2.22","Pessimistic"
"Africa","TCD","Chad","Ennedi Ouest","1.79","1.98","2.22","Pessimistic"
"Africa","TCD","Chad","Guera","2.6","2.77","2.96","Pessimistic"
"Africa","TCD","Chad","Hadjer-Lamis","3.62","3.81","4.03","Pessimistic"
"Africa","TCD","Chad","Kanem","1.94","2.06","2.2","Pessimistic"
"Africa","TCD","Chad","Lac","3.19","3.35","3.52","Pessimistic"
"Africa","TCD","Chad","Logone Occidental","1.93","2.05","2.18","Pessimistic"
"Africa","TCD","Chad","Logone Oriental","2.59","2.76","2.94","Pessimistic"
"Africa","TCD","Chad","Mandoul","2.57","2.74","2.92","Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Est","1.96","2.07","2.2","Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Ouest","2.57","2.73","2.91","Pessimistic"
"Africa","TCD","Chad","Moyen-Chari","2.65","2.79","2.95","Pessimistic"
"Africa","TCD","Chad","Ouaddai","2.61","2.78","2.97","Pessimistic"
"Africa","TCD","Chad","Salamat","3.68","3.88","4.09","Pessimistic"
"Africa","TCD","Chad","Sila","3.6","3.8","4.01","Pessimistic"
"Africa","TCD","Chad","Tandjile","1.93","2.05","2.18","Pessimistic"
"Africa","TCD","Chad","Tibesti","1.62","1.97","2.52","Pessimistic"
"Africa","TCD","Chad","Ville de N'Djamena","2.59","2.75","2.94","Pessimistic"
"Africa","TCD","Chad","Wadi Fira","1.95","2.07","2.21","Pessimistic"
"Africa","TGO","Togo","Centrale","11.36","11.88","12.45","Pessimistic"
"Africa","TGO","Togo","Kara","9.71","10.09","10.5","Pessimistic"
"Africa","TGO","Togo","Maritime","6.56","6.81","7.09","Pessimistic"
"Africa","TGO","Togo","Plateaux","22.35","24.18","26.33","Pessimistic"
"Africa","TGO","Togo","Savanes","9.01","9.47","9.98","Pessimistic"
"Africa","TZA","Tanzania","Arusha","1.64","1.68","1.72","Pessimistic"
"Africa","TZA","Tanzania","Dar-es-salaam","1.3","1.34","1.39","Pessimistic"
"Africa","TZA","Tanzania","Dodoma","1.62","1.66","1.71","Pessimistic"
"Africa","TZA","Tanzania","Geita","2.06","2.12","2.18","Pessimistic"
"Africa","TZA","Tanzania","Iringa","1.59","1.63","1.68","Pessimistic"
"Africa","TZA","Tanzania","Kagera","2.62","2.71","2.8","Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Pemba","1.65","1.69","1.73","Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Unguja","1.31","1.35","1.39","Pessimistic"
"Africa","TZA","Tanzania","Katavi","3.19","3.28","3.37","Pessimistic"
"Africa","TZA","Tanzania","Kigoma","3.24","3.33","3.43","Pessimistic"
"Africa","TZA","Tanzania","Kilimanjaro","1.56","1.61","1.67","Pessimistic"
"Africa","TZA","Tanzania","Kusini Pemba","1.55","1.61","1.67","Pessimistic"
"Africa","TZA","Tanzania","Kusini Unguja","1.31","1.35","1.4","Pessimistic"
"Africa","TZA","Tanzania","Lake Eyasi","1.28","1.32","1.37","Pessimistic"
"Africa","TZA","Tanzania","Lake Manyara","1.3","1.34","1.39","Pessimistic"
"Africa","TZA","Tanzania","Lake Rukwa","1.87","1.92","1.97","Pessimistic"
"Africa","TZA","Tanzania","Lake Tanganyika","2.82","2.89","2.96","Pessimistic"
"Africa","TZA","Tanzania","Lake Victoria","2.25","2.31","2.38","Pessimistic"
"Africa","TZA","Tanzania","Lindi","2.26","2.32","2.39","Pessimistic"
"Africa","TZA","Tanzania","Manyara","1.58","1.62","1.67","Pessimistic"
"Africa","TZA","Tanzania","Mara","2.01","2.07","2.13","Pessimistic"
"Africa","TZA","Tanzania","Mbeya","1.88","1.93","1.99","Pessimistic"
"Africa","TZA","Tanzania","Mjini Magharibi","1.32","1.36","1.4","Pessimistic"
"Africa","TZA","Tanzania","Morogoro","2.16","2.22","2.28","Pessimistic"
"Africa","TZA","Tanzania","Mtwara","2.73","2.81","2.9","Pessimistic"
"Africa","TZA","Tanzania","Mwanza","1.62","1.67","1.72","Pessimistic"
"Africa","TZA","Tanzania","Njombe","1.61","1.66","1.71","Pessimistic"
"Africa","TZA","Tanzania","Pwani","2.14","2.2","2.27","Pessimistic"
"Africa","TZA","Tanzania","Rukwa","2.09","2.15","2.22","Pessimistic"
"Africa","TZA","Tanzania","Ruvuma","2.88","2.95","3.03","Pessimistic"
"Africa","TZA","Tanzania","Shinyanga","1.6","1.64","1.69","Pessimistic"
"Africa","TZA","Tanzania","Simiyu","1.58","1.63","1.68","Pessimistic"
"Africa","TZA","Tanzania","Singida","1.61","1.65","1.7","Pessimistic"
"Africa","TZA","Tanzania","Tabora","2.21","2.27","2.33","Pessimistic"
"Africa","TZA","Tanzania","Tanga","2.04","2.1","2.16","Pessimistic"
"Africa","UGA","Uganda","Abim","10.58","11.04","11.55","Pessimistic"
"Africa","UGA","Uganda","Adjumani","3.69","3.81","3.93","Pessimistic"
"Africa","UGA","Uganda","Agago","12.39","13.02","13.73","Pessimistic"
"Africa","UGA","Uganda","Alebtong","5.54","5.72","5.91","Pessimistic"
"Africa","UGA","Uganda","Amolatar","7","7.29","7.6","Pessimistic"
"Africa","UGA","Uganda","Amudat","3.75","3.87","3.99","Pessimistic"
"Africa","UGA","Uganda","Amuria","7.5","7.74","8","Pessimistic"
"Africa","UGA","Uganda","Amuru","10.76","11.24","11.76","Pessimistic"
"Africa","UGA","Uganda","Apac","11.79","12.36","12.99","Pessimistic"
"Africa","UGA","Uganda","Arua","2.67","2.76","2.86","Pessimistic"
"Africa","UGA","Uganda","Budaka","3.47","3.57","3.69","Pessimistic"
"Africa","UGA","Uganda","Bududa","2.88","2.95","3.03","Pessimistic"
"Africa","UGA","Uganda","Bugiri","8.82","9.15","9.51","Pessimistic"
"Africa","UGA","Uganda","Buhweju","1.86","1.91","1.96","Pessimistic"
"Africa","UGA","Uganda","Buikwe","2.67","2.76","2.85","Pessimistic"
"Africa","UGA","Uganda","Bukedea","3.7","3.81","3.94","Pessimistic"
"Africa","UGA","Uganda","Bukomansimbi","2.23","2.3","2.36","Pessimistic"
"Africa","UGA","Uganda","Bukwo","1.63","1.68","1.73","Pessimistic"
"Africa","UGA","Uganda","Bulambuli","2.65","2.74","2.83","Pessimistic"
"Africa","UGA","Uganda","Buliisa","4.06","4.17","4.29","Pessimistic"
"Africa","UGA","Uganda","Bundibugyo","2.05","2.11","2.17","Pessimistic"
"Africa","UGA","Uganda","Bushenyi","2.21","2.27","2.34","Pessimistic"
"Africa","UGA","Uganda","Busia","10.84","11.32","11.85","Pessimistic"
"Africa","UGA","Uganda","Butaleja","4.39","4.52","4.66","Pessimistic"
"Africa","UGA","Uganda","Butambala","2.08","2.14","2.2","Pessimistic"
"Africa","UGA","Uganda","Buvuma","5.36","5.54","5.73","Pessimistic"
"Africa","UGA","Uganda","Buyende","4.54","4.68","4.83","Pessimistic"
"Africa","UGA","Uganda","Dokolo","7.12","7.41","7.73","Pessimistic"
"Africa","UGA","Uganda","Gomba","2.24","2.3","2.37","Pessimistic"
"Africa","UGA","Uganda","Gulu","12.56","13.21","13.94","Pessimistic"
"Africa","UGA","Uganda","Hoima","2.35","2.42","2.5","Pessimistic"
"Africa","UGA","Uganda","Ibanda","2.06","2.11","2.17","Pessimistic"
"Africa","UGA","Uganda","Iganga","6.98","7.27","7.58","Pessimistic"
"Africa","UGA","Uganda","Isingiro","2.06","2.12","2.18","Pessimistic"
"Africa","UGA","Uganda","Jinja","3.63","3.74","3.86","Pessimistic"
"Africa","UGA","Uganda","Kaabong","4.48","4.61","4.76","Pessimistic"
"Africa","UGA","Uganda","Kabale","1.17","1.28","1.4","Pessimistic"
"Africa","UGA","Uganda","Kabarole","1.9","1.95","2","Pessimistic"
"Africa","UGA","Uganda","Kaberamaido","5.5","5.69","5.9","Pessimistic"
"Africa","UGA","Uganda","Kagadi","2.14","2.2","2.27","Pessimistic"
"Africa","UGA","Uganda","Kakumiro","2.28","2.34","2.41","Pessimistic"
"Africa","UGA","Uganda","Kalangala","2.26","2.32","2.39","Pessimistic"
"Africa","UGA","Uganda","Kaliro","5.4","5.58","5.78","Pessimistic"
"Africa","UGA","Uganda","Kalungu","2.07","2.13","2.19","Pessimistic"
"Africa","UGA","Uganda","Kampala","1.62","1.67","1.71","Pessimistic"
"Africa","UGA","Uganda","Kamuli","5.37","5.56","5.75","Pessimistic"
"Africa","UGA","Uganda","Kamwenge","2.09","2.15","2.21","Pessimistic"
"Africa","UGA","Uganda","Kanungu","2.04","2.09","2.15","Pessimistic"
"Africa","UGA","Uganda","Kapchorwa","2.29","2.35","2.42","Pessimistic"
"Africa","UGA","Uganda","Kasese","1.63","1.68","1.73","Pessimistic"
"Africa","UGA","Uganda","Katakwi","11.86","12.44","13.08","Pessimistic"
"Africa","UGA","Uganda","Kayunga","4.52","4.66","4.81","Pessimistic"
"Africa","UGA","Uganda","Kibaale","2.23","2.29","2.36","Pessimistic"
"Africa","UGA","Uganda","Kiboga","1.9","1.95","2.01","Pessimistic"
"Africa","UGA","Uganda","Kibuku","3.57","3.68","3.79","Pessimistic"
"Africa","UGA","Uganda","Kiryandongo","7.15","7.44","7.77","Pessimistic"
"Africa","UGA","Uganda","Kisoro","1.17","1.28","1.41","Pessimistic"
"Africa","UGA","Uganda","Kitgum","12.02","12.62","13.28","Pessimistic"
"Africa","UGA","Uganda","Koboko","2.11","2.17","2.23","Pessimistic"
"Africa","UGA","Uganda","Kole","12.35","12.98","13.68","Pessimistic"
"Africa","UGA","Uganda","Kotido","7.24","7.46","7.7","Pessimistic"
"Africa","UGA","Uganda","Kumi","5.36","5.54","5.73","Pessimistic"
"Africa","UGA","Uganda","Kween","1.64","1.68","1.73","Pessimistic"
"Africa","UGA","Uganda","Kyankwanzi","2.29","2.36","2.43","Pessimistic"
"Africa","UGA","Uganda","Kyegegwa","2.23","2.29","2.36","Pessimistic"
"Africa","UGA","Uganda","Kyenjojo","1.9","1.95","2.01","Pessimistic"
"Africa","UGA","Uganda","Lake Victoria","5.54","5.72","5.91","Pessimistic"
"Africa","UGA","Uganda","Lamwo","7.03","7.32","7.64","Pessimistic"
"Africa","UGA","Uganda","Lira","8.82","9.15","9.51","Pessimistic"
"Africa","UGA","Uganda","Luuka","5.55","5.73","5.93","Pessimistic"
"Africa","UGA","Uganda","Luwero","2.81","2.9","2.99","Pessimistic"
"Africa","UGA","Uganda","Lwengo","2.17","2.23","2.29","Pessimistic"
"Africa","UGA","Uganda","Lyantonde","2.22","2.28","2.35","Pessimistic"
"Africa","UGA","Uganda","Manafwa","2.93","3","3.08","Pessimistic"
"Africa","UGA","Uganda","Maracha","2.12","2.19","2.25","Pessimistic"
"Africa","UGA","Uganda","Masaka","2.14","2.21","2.27","Pessimistic"
"Africa","UGA","Uganda","Masindi","2.76","2.84","2.93","Pessimistic"
"Africa","UGA","Uganda","Mayuge","7.25","7.48","7.72","Pessimistic"
"Africa","UGA","Uganda","Mbale","3.47","3.57","3.68","Pessimistic"
"Africa","UGA","Uganda","Mbarara","2.14","2.2","2.26","Pessimistic"
"Africa","UGA","Uganda","Mitooma","2.12","2.18","2.24","Pessimistic"
"Africa","UGA","Uganda","Mityana","2.17","2.23","2.29","Pessimistic"
"Africa","UGA","Uganda","Moroto","7.27","7.5","7.74","Pessimistic"
"Africa","UGA","Uganda","Moyo","2.74","2.83","2.92","Pessimistic"
"Africa","UGA","Uganda","Mpigi","2.1","2.16","2.23","Pessimistic"
"Africa","UGA","Uganda","Mubende","2.26","2.33","2.4","Pessimistic"
"Africa","UGA","Uganda","Mukono","2.36","2.43","2.51","Pessimistic"
"Africa","UGA","Uganda","Nakapiripirit","7.39","7.63","7.87","Pessimistic"
"Africa","UGA","Uganda","Nakaseke","2.63","2.72","2.81","Pessimistic"
"Africa","UGA","Uganda","Nakasongola","2.86","2.93","3.01","Pessimistic"
"Africa","UGA","Uganda","Namayingo","16.3","17.33","18.5","Pessimistic"
"Africa","UGA","Uganda","Namutumba","5.45","5.64","5.84","Pessimistic"
"Africa","UGA","Uganda","Napak","10.79","11.27","11.79","Pessimistic"
"Africa","UGA","Uganda","Nebbi","4.58","4.72","4.86","Pessimistic"
"Africa","UGA","Uganda","Ngora","4.58","4.71","4.86","Pessimistic"
"Africa","UGA","Uganda","Ntoroko","1.65","1.7","1.74","Pessimistic"
"Africa","UGA","Uganda","Ntungamo","2.06","2.12","2.18","Pessimistic"
"Africa","UGA","Uganda","Nwoya","14.94","15.8","16.77","Pessimistic"
"Africa","UGA","Uganda","Omoro","25.25","27.68","30.63","Pessimistic"
"Africa","UGA","Uganda","Otuke","7.54","7.78","8.04","Pessimistic"
"Africa","UGA","Uganda","Oyam","21.47","23.25","25.35","Pessimistic"
"Africa","UGA","Uganda","Pader","14.52","15.33","16.24","Pessimistic"
"Africa","UGA","Uganda","Pallisa","3.23","3.32","3.42","Pessimistic"
"Africa","UGA","Uganda","Rakai","2.17","2.23","2.3","Pessimistic"
